,articleID,publication_date,text,len_text,label
17283,17692960,2007-08-19,"We report a 7 year old boy, who developed clinical and echocardiographical findings of pericardial constriction 5 weeks after a cardiac surgery, which resolved with steroid therapy.",27,0
17284,17692960,2007-08-19,"However, in some patients, pericardial inflammation resolves without progressing to chronic constrictive pericarditis.",13,0
17285,17692960,2007-08-19,"This ""fibroelastic form"" would represent the acute or subacute phase of constriction.",12,0
17286,17692960,2007-08-19,Transient postoperative pericardial constriction in a child.,7,0
17287,17692960,2007-08-19,"In many patients, pericardial inflammation continues and pericardial fibrosis and calcification develop, leading to a chronic and rigid constrictive pericarditis.",20,0
17288,17697264,2007-08-19,One case of tacrolimus-induced hepatic VOD developing after lung transplantation (LT) has been recently reported.,15,1
17289,17697264,2007-08-19,Veno-occlusive disease of the liver after lung transplantation.,8,0
17290,17697264,2007-08-19,Veno-occlusive disease (VOD) of the liver is mainly described after chemo-irradiation conditioning regimens during haematopoietic stem cell transplantation (SCT) and has been sporadically reported after kidney and liver transplantation.,29,0
17291,17697264,2007-08-19,"Here we describe another case of VOD occurring after LT, but in which the causative role was played by azathioprine.",20,1
17292,17697264,2007-08-19,"In the latter cases, it is commonly attributed to azathioprine and/or tacrolimus.",12,0
17293,17700411,2007-08-19,Treatment of restenosis after bare-metal and drug-eluting stenting of an aorto-ostial lesion: challenges associated with excessive stent overhang.,18,0
17294,17700411,2007-08-19,"Ideally, the ostium is treated by positioning the stent with a slight degree of overhang in the aorta to ensure coverage of the aorto-ostial junction.",25,0
17295,17700411,2007-08-19,Percutaneous coronary interventions of ostial right coronary artery stenoses are associated with increased procedural complications as well as with higher rates of angiographic and clinical restenosis.,26,0
17296,17700411,2007-08-19,This can potentially complicate further intervention should restenosis occur.,9,0
17297,17700411,2007-08-19,"We report a case in which in-stent restenosis of an overhanging stent had been treated with an also overhanging sirolimus-coated Cypher stent (Cordis Corporation, Roden, The Netherlands).",27,0
17298,17700411,2007-08-19,"Late repeat restenosis was treated with a third (Taxus, Boston Scientific, Maple Grove, Minnesota, USA) stent that was deployed through the previously implanted stent struts.",25,0
17299,17705565,2007-08-21,"Our analysis reveals that this method is useful, but also highlights potential areas for its improvement.",16,0
17300,17705565,2007-08-21,Pediatricians rarely use a systematic approach to establish the cause of drug reactions in the clinical setting.,17,0
17301,17705565,2007-08-21,We describe the use of the Naranjo adverse drug reaction probability scale to establish causality in three cases of suspected anticonvulsant hypersensitivity syndrome with the aim of introducing clinicians to this effective tool.,33,0
17302,17705565,2007-08-21,Its diagnosis is critical to avoid future exposure to aromatic anticonvulsants.,11,0
17303,17705565,2007-08-21,Establishing causality in pediatric adverse drug reactions: use of the Naranjo probability scale.,13,0
17304,17705565,2007-08-21,"Carbamazepine hypersensitivity syndrome is a rare, life-threatening condition.",8,1
17305,17710018,2007-08-22,A patient with chronic myelomonocytic leukemia developed drug-induced pulmonary toxicity after using low dose oral etoposide.,16,1
17306,17710018,2007-08-22,PET scintigraphy of etoposide-induced pulmonary toxicity.,6,1
17307,17710018,2007-08-22,This report demonstrates that PET scintigraphy might be a helpful tool in the early diagnosis of drug-induced pulmonary toxicity.,19,0
17308,17710018,2007-08-22,"Because etoposide-induced pulmonary toxicity is an uncommon but serious adverse event, clinicians must be vigilant about the possibility of it, so that the optimal treatment can start as soon as possible.",31,1
17309,17712747,2007-08-23,The drug combination resulted in persistently elevated urinary Histoplasma antigen levels and subtherapeutic plasma itraconazole concentrations.,16,0
17310,17712747,2007-08-23,We describe a drug-drug interaction between itraconazole and efavirenz in a patient with disseminated histoplasmosis and acquired immunodeficiency syndrome (AIDS).,20,0
17311,17712747,2007-08-23,Drug-drug interaction between itraconazole and efavirenz in a patient with AIDS and disseminated histoplasmosis.,14,0
17312,17712747,2007-08-23,Changing treatment from efavirenz to a protease inhibitor was accompanied by improvements in the desired urinary Histoplasma antigen level and plasma itraconazole concentration.,23,0
17313,17712747,2007-08-23,"Although there is a presumed drug-drug interaction between itraconazole and nonnucleoside reverse-transcriptase inhibitors, the medical literature lacks such documentation.",19,0
17314,17719224,2007-08-28,Myoglobinuria in boys with Duchenne muscular dystrophy on corticosteroid therapy.,10,0
17315,17719224,2007-08-28,"The greater activity of steroid-treated individuals may place their dystrophin-deficient muscles under greater mechanical stress, predisposing to further muscle fibre damage and consequent myoglobinuria.",24,0
17316,17719224,2007-08-28,All three showed improved motor performance in response to the introduction of corticosteroids.,13,0
17317,17719224,2007-08-28,We present three prednisolone-treated boys with myoglobinuria and in two cases this was recurrent.,14,0
17318,17719224,2007-08-28,Eur J Paediatr Neurol 2002;6(3):153-9.].,5,0
17319,17719224,2007-08-28,"Myoglobinuria is a recognised complication of Duchenne muscular dystrophy (DMD), but has only once been reported in ambulant boys on corticosteroid therapy [Dubowitz V, Kinali M, Main M, Mercuri E, Muntoni F. Remission of clinical signs in early Duchenne muscular dystrophy on intermittent low-dosage prednisolone therapy.",46,0
17320,17719224,2007-08-28,Families and physicians need to have an increased awareness of this possibility and of the appropriate management of myoglobinuria.,19,0
17321,17721693,2007-08-28,Vancomycin administration led to a good outcome for this patient.,10,0
17322,17721693,2007-08-28,The Hybrizep method (which is available on the Japanese National Health system only for the diagnosis of septicemia) was a useful diagnostic approach for a patient on peritoneal dialysis who had peritonitis.,32,0
17323,17721693,2007-08-28,"The test, using peritoneal dialysis fluid, was positive for Streptococcus epidermidis.",11,0
17324,17721693,2007-08-28,Rapid detection of causative pathogen of peritonitis using in-situ hybridization in a patient with continuous ambulatory peritoneal dialysis.,18,0
17325,17721693,2007-08-28,"Continuous ambulatory peritoneal dialysis (CAPD) peritonitis is a common problem in patients on peritoneal dialysis, and the bacteriological diagnosis is important for the treatment of this condition.",27,0
17326,17721693,2007-08-28,"We used Hybrizep (a method for detecting the genes of bacteria ingested in phagocytes), to detect the causative bacterium in a 50-year-old woman receiving peritoneal dialysis who was admitted our hospital with bacterial peritonitis.",34,0
17327,17725438,2007-08-30,"Rifampin (RFP) increases hepatic microsomal enzyme activity, and there are case reports of RFP-induced hypothyroidism, all associated with Hashimoto's thyroiditis.",20,1
17328,17725438,2007-08-30,Rifampin-induced hypothyroidism without underlying thyroid disease.,6,1
17329,17725438,2007-08-30,"Here, we report a case of RFP-induced hypothyroidism without underlying thyroid disease.",12,1
17330,17760943,2007-09-01,Photosensitisation induced by clofazimine in a cat.,7,0
17331,17760943,2007-09-01,A pale ginger cat was treated with clofazimine for feline leprosy.,11,0
17332,17760943,2007-09-01,"During the course of treatment, photosensitisation by clofazimine led to a dermatological disease resembling actinic dermatitis.",16,0
17333,17760943,2007-09-01,The mycobacterial disease was eventually cured with clofazimine and the photosensitisation was managed by regulating sunlight exposure.,17,0
17334,17760943,2007-09-01,"Upon review of the literature, this appears to be the first documented case of drug-induced photosensitisation in the cat.",19,0
17335,17763133,2007-09-01,"Statins are associated with a small, dose-related risk of myopathy, myositis, and rhabdomyolysis.",13,0
17336,17763133,2007-09-01,Concomitant use of statins and cyclosporine should be avoided.,9,0
17337,17763133,2007-09-01,"Cyclosporine is a potent inhibitor of simvastatin metabolism, and may therefore facilitate simvastatin-induced rhabdomyolysis.",14,1
17338,17763133,2007-09-01,The purpose of this study was to heighten awareness of a potentially life-threatening drug interaction in patients with chronic uveitis treated with cyclosporine.,23,0
